id,age,rotoworld_id,sportradar_id,depth_chart_order,number,high_school,weight,height,last_name,search_last_name,full_name,player_id,status,hashtag,gsis_id,birth_city,birth_country,practice_participation,position,birth_date,fantasy_positions,injury_body_part,depth_chart_position,sport,first_name,espn_id,fantasy_data_id,years_exp,rotowire_id,pandascore_id,stats_id,swish_id,college,search_rank,birth_state,team,search_first_name,search_full_name,yahoo_id,injury_start_date,news_updated,injury_status,active,injury_notes,practice_description,personal_tier,ringer_tier,fp_tier,bs_tier,personal_pos_tier,ringer_pos_tier,fp_pos_tier,bs_pos_tier,bye,personal_ranking,ringer_ranking,fp_ranking,bs_ranking,personal_pos_ranking,ringer_pos_ranking,fp_pos_ranking,bs_pos_ranking,fp_adp,fp_ecr,bs_adp,bs_ecr,createdAt,updatedAt
7922,23,,deac735c-af0a-4f01-ada8-379ef66917ba,1,36,Edwardsville (IL),195,72,Patterson,patterson,Riley Patterson,7922,Active,#rileypatterson-NFL-DET-36,,,,,K,1999-09-07,K,,K,nfl,Riley,,,2,15512,,,1065025,Memphis,310,,DET,riley,rileypatterson,,,1685060418703,,true,,,0,0,12,0,0,0,3,0,9,0,0,299,0,0,0,21,0,224,299,0,0,2023-07-28T16:28:45.468Z,2023-07-28T16:50:39.499Z
650,38,4273,b37c621e-1125-4c35-bea0-fcabb1527060,1,6,Notre Dame (CA),225,73,Folk,folk,Nick Folk,650,Active,#nickfolk-NFL-NE-6,00-0025565,,,,K,1984-11-05,K,,K,nfl,Nick,10621,11694,16,5365,,213781,213781,Arizona,287,,NE,nick,nickfolk,8432,,1683733210237,,true,,,0,0,12,0,0,0,3,0,11,0,0,266,0,0,0,15,0,223,266,0,0,2023-07-28T16:28:35.167Z,2023-07-28T16:50:39.390Z
1433,32,8912,6444feb1-f5a4-4b45-9a45-79308a4445fd,1,10,North Penn (PA),201,75,McManus,mcmanus,Brandon McManus,1433,Active,#brandonmcmanus-NFL-JAX-10,00-0029822,,,,K,1991-07-25,K,,K,nfl,Brandon,16339,14996,10,9948,,513098,513098,Temple,197,,JAX,brandon,brandonmcmanus,27120,,1685028616543,,true,,,0,0,12,0,0,0,3,0,9,0,0,255,0,0,0,11,0,236,255,0,0,2023-07-28T16:28:35.394Z,2023-07-28T16:50:39.369Z
4227,28,12433,4ceb866c-8eaf-49b5-9043-56228e43a2e5,1,7,Westminster (GA),199,76,Butker,butker,Harrison Butker,4227,Active,#harrisonbutker-NFL-KC-7,00-0033303,,,,K,1995-07-14,K,,KOS,nfl,Harrison,3055899,19073,6,11783,,748560,748560,Georgia Tech,158,,KC,harrison,harrisonbutker,30346,,1676131538274,,true,,,0,0,11,0,0,0,1,0,10,0,0,226,0,0,0,4,0,181,226,0,0,2023-07-28T16:28:37.944Z,2023-07-28T16:50:39.307Z
4666,28,12566,a8c79523-3d0e-48dd-b4c6-e3d8afd24a13,1,6,Ridgewood (NJ),185,69,Koo,koo,Younghoe Koo,4666,Active,#younghoekoo-NFL-ATL-6,00-0033702,,,,K,1994-08-03,K,,K,nfl,Younghoe,3049899,19565,6,12292,,,750072,Georgia Southern,162,,ATL,younghoe,younghoekoo,30426,,1673373015937,,true,,,0,0,11,0,0,0,2,0,11,0,0,239,0,0,0,6,0,195,239,0,0,2023-07-28T16:28:38.311Z,2023-07-28T16:50:39.335Z
1945,32,10118,441eb531-1ec8-4f65-9174-78bc6adada63,1,9,Fossil Ridge (TX),185,74,Boswell,boswell,Chris Boswell,1945,Active,#chrisboswell-NFL-PIT-9,00-0031136,,,,K,1991-03-16,K,,KOS,nfl,Chris,17372,16191,9,9646,,504436,504436,Rice,351,,PIT,chris,chrisboswell,28188,,1673297408499,,true,,,0,0,12,0,0,0,3,0,6,0,0,286,0,0,0,19,0,284,286,0,0,2023-07-28T16:28:35.598Z,2023-07-28T16:50:39.464Z
7042,26,,bfccbff4-bc01-41ed-aa11-be976160504c,1,2,Dutch Fork (SC),183,70,Bass,bass,Tyler Bass,7042,Active,#tylerbass-NFL-BUF-2,,,,,K,1997-02-14,K,,K,nfl,Tyler,3917232,22108,3,14609,,,885378,Georgia Southern,161,,BUF,tyler,tylerbass,32858,,1682039108296,,true,,,0,0,11,0,0,0,1,0,13,0,0,216,0,0,0,2,0,167,216,0,0,2023-07-28T16:28:43.430Z,2023-07-28T16:50:39.274Z
7062,26,,c8bbff7b-3b6e-413f-8945-24c01bfd84c5,,15,Sprayberry (GA),184,73,Blankenship,blankenship,Rodrigo Blankenship,7062,Active,#rodrigoblankenship-NFL-TB-15,,,,,K,1997-01-29,K,,,nfl,Rodrigo,3915165,22112,3,14437,,,880522,Georgia,397,,TB,rodrigo,rodrigoblankenship,33211,,1686852626344,,true,,,0,0,14,0,0,0,4,0,5,0,0,354,0,0,0,28,0,0,354,0,0,2023-07-28T16:28:43.468Z,2023-07-28T16:50:39.637Z
11145,23,,c0323320-e84b-11ed-91d9-49980de29a21,1,49,Saugus (CA),177,72,Brown,brown,Tanner Brown,11145,Active,#tannerbrown-NFL-LAR-49,,,,,K,1999-12-28,K,,K,nfl,Tanner,,,0,17378,,,1227188,Oklahoma State,627,,LAR,tanner,tannerbrown,,,1686949233671,,true,,,0,0,15,0,0,0,5,0,10,0,0,445,0,0,0,38,0,0,445,0,0,2023-07-28T16:28:49.566Z,2023-07-28T16:50:40.636Z
4958,33,9136,99c9de87-7fe1-4d5e-928e-586f48af2d79,1,16,Kearney (NE),180,72,Maher,maher,Brett Maher,4958,Active,#brettmaher-NFL-DEN-16,00-0030332,,,,K,1989-11-21,K,,K,nfl,Brett,16486,15854,10,9054,,,462787,Nebraska,453,,DEN,brett,brettmaher,27369,,1690347021212,,true,,,0,0,13,0,0,0,5,0,9,0,0,345,0,0,0,30,0,200,345,0,0,2023-07-28T16:28:38.797Z,2023-07-28T16:50:39.620Z
6208,28,,67da0db1-ed58-435d-b8bf-f7ffa02d8a24,2,39,Prince of Peace Christian (TX),170,72,Fry,fry,Elliott Fry,6208,Active,#elliottfry-NFL-DEN-39," 00-0034921",,,,K,1994-12-12,K,,K,nfl,Elliott,3048898,21105,4,13943,,744596,744596,South Carolina,9999999,,DEN,elliott,elliottfry,31831,,1685557207011,,true,,,0,0,15,0,0,0,5,0,9,0,0,433,0,0,0,37,0,0,433,0,0,2023-07-28T16:28:41.411Z,2023-07-28T16:50:40.405Z
6904,24,,64bd0f02-6a5d-407e-98f1-fd02048ea21d,1,1,Channelview (TX),223,73,Hurts,hurts,Jalen Hurts,6904,Active,#jalenhurts-NFL-PHI-1,,,,,QB,1998-08-07,QB,,QB,nfl,Jalen,4040715,21831,3,14416,,,913271,Oklahoma,5,,PHI,jalen,jalenhurts,32723,,1681956924528,,true,,,0,0,4,0,0,1,1,0,10,0,25,32,0,0,1,3,0,23,32,0,0,2023-07-28T16:28:43.029Z,2023-07-28T16:50:44.848Z
6650,27,14618,12d28404-63e1-432f-adde-c93631a5c39c,1,4,Cypress Woods (TX),175,73,McLaughlin,mclaughlin,Chase McLaughlin,6650,Active,#chasemclaughlin-NFL-TB-4," 00-0035358",,,,K,1996-04-09,K,,KOS,nfl,Chase,3150744,21542,4,14254,,,861446,Illinois,9999999,,TB,chase,chasemclaughlin,32417,,1687407940135,,true,,,0,0,15,0,0,0,5,0,5,0,0,431,0,0,0,32,0,0,431,0,0,2023-07-28T16:28:42.378Z,2023-07-28T16:50:40.359Z
8258,22,,ddb98961-3c13-4f6b-9e9f-3bea91a080e8,1,3,Prosper (TX),206,73,York,york,Cade York,8258,Active,#cadeyork-NFL-CLE-3,,,,,K,2001-01-27,K,,K,nfl,Cade,,,1,16227,,,1161747,LSU,451,,CLE,cade,cadeyork,,,1673275505482,,true,,,0,0,13,0,0,0,4,0,5,0,0,341,0,0,0,24,0,0,341,0,0,2023-07-28T16:28:47.066Z,2023-07-28T16:50:39.605Z
8536,25,,a8f5e690-c95a-11ec-b1d2-d334745b4f4f,1,6,Lewis Central (IA),177,67,Shudak,shudak,Caleb Shudak,8536,Active,#calebshudak-NFL-TEN-6,,,,,K,1997-11-19,K,,K,nfl,Caleb,,,1,16541,,,923929,Iowa,9999999,,TEN,caleb,calebshudak,,,1673409020959,,true,,,0,0,15,0,0,0,5,0,7,0,0,481,0,0,0,39,0,0,481,0,0,2023-07-28T16:28:47.435Z,2023-07-28T16:50:41.137Z
4984,27,,3069db07-aa43-4503-ab11-2ae5c0002721,1,17,Firebaugh (CA),237,77,Allen,allen,Josh Allen,4984,Active,#joshallen-NFL-BUF-17,00-0034857,,,,QB,1996-05-21,QB,,QB,nfl,Josh,3918298,19801,5,12483,,868199,868199,Wyoming,3,,BUF,josh,joshallen,30977,,1688784002148,,true,,,0,0,4,0,0,1,1,0,13,0,31,31,0,0,3,2,0,22,31,0,0,2023-07-28T16:28:38.830Z,2023-07-28T16:50:44.852Z
3451,29,,203b60aa-cb94-499c-a4ca-d3c6b94dddc4,1,15,Honolulu Punahou (HI),183,72,Fairbairn,fairbairn,Ka'imi Fairbairn,3451,Active,#kaimifairbairn-NFL-HOU-15,00-0032726,,,,K,1994-01-29,K,,K,nfl,Ka'imi,2971573,18215,7,11031,,691032,691032,UCLA,381,,HOU,kaimi,kaimifairbairn,29792,,1673369114725,,true,,,0,0,13,0,0,0,4,0,7,0,0,315,0,0,0,23,0,0,315,0,0,2023-07-28T16:28:37.202Z,2023-07-28T16:50:39.537Z
4881,26,13059,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,1,8,Boynton Beach (FL),215,74,Jackson,jackson,Lamar Jackson,4881,Active,#lamarjackson-NFL-BAL-8,00-0034796,,,,QB,1997-01-07,QB,,QB,nfl,Lamar,3916387,19781,5,12561,,877745,877745,Louisville,8,,BAL,lamar,lamarjackson,31002,,1686782412450,,true,,,0,0,5,0,0,2,2,0,13,0,42,45,0,0,5,4,0,36,45,0,0,2023-07-28T16:28:38.667Z,2023-07-28T16:50:44.856Z
6528,27,,ef4998e0-c9ef-4afe-88ab-d09b48975a08,1,6,North Stafford (VA),213,71,Slye,slye,Joey Slye,6528,Active,#joeyslye-NFL-WAS-6," 00-0035192",,,,K,1996-04-10,K,,KOS,nfl,Joey,3124084,21519,4,14172,,,836963,Virginia Tech,9999999,,WAS,joey,joeyslye,32384,,1673404520674,,true,,,0,0,14,0,0,0,5,0,14,0,0,411,0,0,0,31,0,0,411,0,0,2023-07-28T16:28:42.111Z,2023-07-28T16:50:40.075Z
5230,28,13410,375b0d7f-8d03-4111-8c1b-62907f0326a1,,3,Summit (NJ),183,70,Badgley,badgley,Michael Badgley,5230,Active,#michaelbadgley-NFL-WAS-3,00-0034084,,,,K,1995-07-28,K,,,nfl,Michael,3123052,20144,5,12775,,,830894,Miami (FL),9999999,,WAS,michael,michaelbadgley,31366,,1690242312111,,true,,,0,0,13,0,0,0,4,0,14,0,0,329,0,0,0,26,0,235,329,0,0,2023-07-28T16:28:39.413Z,2023-07-28T16:50:39.578Z
2306,29,9376,fb3b36fc-b985-4807-8199-d038d7e62a93,2,2,Hueytown (AL),231,76,Winston,winston,Jameis Winston,2306,Active,#jameiswinston-NFL-NO-2,00-0031503,,,,QB,1994-01-06,QB,,QB,nfl,Jameis,2969939,16762,8,10037,,691536,691536,Florida State,381,,NO,jameis,jameiswinston,28389,,1678758046916,,true,,,0,0,14,0,0,0,6,0,11,0,0,402,0,0,0,39,0,0,402,0,0,2023-07-28T16:28:36.017Z,2023-07-28T16:50:39.916Z
6136,26,13945,582fe465-135a-4901-beef-60aebce99067,2,4,Stephenville (TX),215,75,Stidham,stidham,Jarrett Stidham,6136,Active,#jarrettstidham-NFL-DEN-4," 00-0035264",,,,QB,1996-08-08,QB,,QB,nfl,Jarrett,3892775,20954,4,13438,,865868,865868,Auburn,410,,DEN,jarrett,jarrettstidham,31965,,1679967610290,,true,,,0,0,15,0,0,0,6,0,9,0,0,470,0,0,0,46,0,0,470,0,0,2023-07-28T16:28:41.318Z,2023-07-28T16:50:40.920Z
8183,23,,d5aef708-ad61-4ab8-a637-62ff96e92040,1,13,Perry (AZ),220,73,Purdy,purdy,Brock Purdy,8183,Active,#brockpurdy-NFL-SF-13,,,,,QB,1999-12-27,QB,,QB,nfl,Brock,,,1,15834,,,1121761,Iowa State,178,,SF,brock,brockpurdy,,,1690310116517,,true,,,0,0,10,0,0,7,4,0,9,0,176,193,0,0,24,25,0,168,193,0,0,2023-07-28T16:28:46.506Z,2023-07-28T16:50:44.918Z
9758,21,,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,1,7,Rancho Cucamonga (CA),218,75,Stroud,stroud,C.J. Stroud,9758,Active,#cjstroud-NFL-HOU-7,,,,,QB,2001-10-03,QB,,QB,nfl,C.J.,,,0,16886,,,1214084,Ohio State,83,,HOU,cj,cjstroud,,,1690558532238,,true,,,0,0,11,0,0,7,5,0,7,0,196,217,0,0,26,27,0,148,217,0,0,2023-07-28T16:28:48.834Z,2023-07-28T16:50:44.955Z
6011,27,14235,dabb52c0-455b-48fe-996b-abf758120623,2,10,Brandon (MS),225,73,Minshew,minshew,Gardner Minshew,6011,Active,#gardnerminshew-NFL-IND-10," 00-0035289",,,,QB,1996-05-16,QB,,QB,nfl,Gardner,4038524,20880,4,13741,,867303,867303,Washington State,398,,IND,gardner,gardnerminshew,32010,,1690560930976,,true,,,0,0,14,0,0,0,6,0,11,0,0,368,0,0,0,37,0,0,368,0,0,2023-07-28T16:28:41.020Z,2023-07-28T16:50:39.674Z
829,35,6493,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,2,14,Katy (TX),220,74,Dalton,dalton,Andy Dalton,829,Active,#andydalton-NFL-CAR-14,00-0027973,,,,QB,1987-10-29,QB,,QB,nfl,Andy,14012,12841,12,7355,,322858,322858,TCU,328,,CAR,andy,andydalton,24822,,1690417522233,,true,,,0,0,15,0,0,0,6,0,7,0,0,439,0,0,0,45,0,0,439,0,0,2023-07-28T16:28:35.223Z,2023-07-28T16:50:40.514Z
3163,28,11205,aba8f925-ffbf-4654-bfa7-a25d3d237494,1,16,Marin Catholic (CA),217,76,Goff,goff,Jared Goff,3163,Active,#jaredgoff-NFL-DET-16,00-0033106,,,,QB,1994-10-14,QB,,QB,nfl,Jared,3046779,17922,7,10729,,727837,727837,California,93,,DET,jared,jaredgoff,29235,,1688571939809,,true,,,0,0,8,0,0,5,3,0,9,0,109,125,0,0,15,16,0,119,125,0,0,2023-07-28T16:28:36.765Z,2023-07-28T16:50:44.876Z
3294,29,11318,86197778-8d4b-4eba-affe-08ef7be7c70b,1,4,Haughton (LA),238,74,Prescott,prescott,Dak Prescott,3294,Active,#dakprescott-NFL-DAL-4,00-0033077,,,,QB,1993-07-29,QB,,QB,nfl,Dak,2577417,18055,7,11008,,591816,591816,Mississippi State,46,,DAL,dak,dakprescott,29369,,1689708657844,,true,,,0,0,7,0,0,4,3,0,7,0,83,90,0,0,9,10,0,77,90,0,0,2023-07-28T16:28:36.969Z,2023-07-28T16:50:44.864Z
2711,30,10665,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,2,4,Collins Hill (GA),210,73,Heinicke,heinicke,Taylor Heinicke,2711,Active,#taylorheinicke-NFL-ATL-4,00-0031800,,,,QB,1993-03-15,QB,,QB,nfl,Taylor,2565969,17179,8,10179,,599113,599113,Old Dominion,311,,ATL,taylor,taylorheinicke,28839,,1678998007301,,true,,,0,0,14,0,0,0,6,0,11,0,0,417,0,0,0,41,0,0,417,0,0,2023-07-28T16:28:36.594Z,2023-07-28T16:50:40.149Z
1837,31,9360,42de9d1d-0352-460b-9172-9452414fd7fd,1,10,Rolling Meadows (IL),225,74,Garoppolo,garoppolo,Jimmy Garoppolo,1837,Active,#jimmygaroppolo-NFL-LV-10,00-0031345,,,,QB,1991-11-02,QB,,QB,nfl,Jimmy,16760,16041,9,9320,,555358,555358,Eastern Illinois,221,,LV,jimmy,jimmygaroppolo,27590,,1690307715129,,true,,,0,0,11,0,0,7,5,0,13,0,200,223,0,0,27,29,0,183,223,0,0,2023-07-28T16:28:35.543Z,2023-07-28T16:50:44.966Z
9229,21,,5fc5b4a6-a583-4345-a810-4f982204ea5e,1,5,Eastside (FL),244,76,Richardson,richardson,Anthony Richardson,9229,Active,#anthonyrichardson-NFL-IND-5,,,,,QB,2002-05-22,QB,,QB,nfl,Anthony,,,0,16653,,,1215022,Florida,48,,IND,anthony,anthonyrichardson,,,1690560631034,,true,,,0,0,9,0,0,6,4,0,11,0,110,140,0,0,16,18,0,114,140,0,0,2023-07-28T16:28:48.497Z,2023-07-28T16:50:44.878Z
6804,24,,e5094779-e94f-4052-8597-bdbee3719f6b,1,10,Liberty (CA),219,76,Love,love,Jordan Love,6804,Active,#jordanlove-NFL-GB-10,,,,,QB,1998-11-02,QB,,QB,nfl,Jordan,4036378,21841,3,14371,,,912137,Utah State,126,,GB,jordan,jordanlove,32696,,1690380620675,,true,,,0,0,10,0,0,7,4,0,6,0,168,170,0,0,23,21,0,151,170,0,0,2023-07-28T16:28:42.669Z,2023-07-28T16:50:44.909Z
4017,27,12151,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,1,4,Gainesville (GA),223,75,Watson,watson,Deshaun Watson,4017,Active,#deshaunwatson-NFL-CLE-4,00-0033537,,,,QB,1995-09-14,QB,,QB,nfl,Deshaun,3122840,18857,6,11712,,828743,828743,Clemson,41,,CLE,deshaun,deshaunwatson,30125,,1689433847934,,true,,,0,0,7,0,0,4,3,0,5,0,90,87,0,0,12,9,0,79,87,0,0,2023-07-28T16:28:37.718Z,2023-07-28T16:50:44.870Z
3257,30,11341,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,2,12,William T. Dwyer (FL),235,76,Brissett,brissett,Jacoby Brissett,3257,Active,#jacobybrissett-NFL-WAS-12,00-0033119,,,,QB,1992-12-11,QB,,QB,nfl,Jacoby,2578570,18018,7,10919,,607047,607047,North Carolina State,396,,WAS,jacoby,jacobybrissett,29325,,1686072053364,,true,,,0,0,13,0,0,0,5,0,14,0,0,327,0,0,0,35,0,0,327,0,0,2023-07-28T16:28:36.943Z,2023-07-28T16:50:39.573Z
345,37,5463,af4ba620-2f00-4b00-9111-7897f2b1cde8,2,7,St. Ignatius (OH),215,74,Hoyer,hoyer,Brian Hoyer,345,Active,#brianhoyer-NFL-LV-7,00-0026625,,,,QB,1985-10-13,QB,,QB,nfl,Brian,12477,8358,14,6140,,264725,264725,Michigan State,332,,LV,brian,brianhoyer,9547,,1685037016449,,true,,,0,0,15,0,0,0,7,0,13,0,0,492,0,0,0,57,0,0,492,0,0,2023-07-28T16:28:35.101Z,2023-07-28T16:50:41.266Z
7585,24,,7d51fab7-2d52-4d19-a021-19a123af0d10,2,10,Greater Atlanta Christian School (GA),225,76,Mills,mills,Davis Mills,7585,Active,#davismills-NFL-HOU-10,,,,,QB,1998-10-21,QB,,QB,nfl,Davis,,,2,15542,,,1060311,Stanford,430,,HOU,davis,davismills,,,1690559732093,,true,,,0,0,16,0,0,0,7,0,7,0,0,520,0,0,0,49,0,0,520,0,0,2023-07-28T16:28:44.789Z,2023-07-28T16:50:41.774Z
1737,35,7696,1b3d350a-478b-4542-a430-d12cc96adc22,3,18,Wylie (TX),206,73,Keenum,keenum,Case Keenum,1737,Active,#casekeenum-NFL-HOU-18,00-0028986,,,,QB,1988-02-17,QB,,QB,nfl,Case,15168,15694,11,8065,,338280,338280,Houston,499,,HOU,case,casekeenum,26483,,1682695815334,,true,,,0,0,16,0,0,0,7,0,7,0,0,558,0,0,0,59,0,0,558,0,0,2023-07-28T16:28:35.511Z,2023-07-28T16:50:42.390Z
7543,24,,970693f0-0af4-4627-ac0c-bf519f7433ee,1,1,Jennings (LA),215,70,Etienne,etienne,Travis Etienne,7543,Active,#travisetienne-NFL-JAX-1,,,,,RB,1999-01-26,RB,,RB,nfl,Travis,,,2,15385,,,978577,Clemson,32,,JAX,travis,travisetienne,,,1690560932211,,true,,,0,0,4,0,0,3,3,0,9,0,22,33,0,0,11,14,0,28,33,0,0,2023-07-28T16:28:44.693Z,2023-07-28T16:50:45.129Z
9221,21,,fef9457e-6497-47de-9bf2-cc3b95929375,2,26,Dalton (GA),200,69,Gibbs,gibbs,Jahmyr Gibbs,9221,Active,#jahmyrgibbs-NFL-DET-26,,,,,RB,2002-03-20,RB,,RB,nfl,Jahmyr,,,0,16808,,,1214154,Alabama,35,,DET,jahmyr,jahmyrgibbs,,,1689625202993,,true,,,0,0,4,0,0,4,3,0,9,0,35,36,0,0,16,16,0,37,36,0,0,2023-07-28T16:28:48.436Z,2023-07-28T16:50:45.152Z
10217,24,,b2810d1e-3ea7-4907-bb34-93b40e893c08,2,15,Hebron (TX),220,75,Tune,tune,Clayton Tune,10217,Active,#claytontune-NFL-ARI-15,,,,,QB,1999-03-23,QB,,QB,nfl,Clayton,,,0,16913,,,1109133,Houston,468,,ARI,clayton,claytontune,,,1682791522820,,true,,,0,0,15,0,0,0,7,0,14,0,0,449,0,0,0,48,0,0,449,0,0,2023-07-28T16:28:48.906Z,2023-07-28T16:50:40.677Z
5987,25,13958,ae4faec0-509d-4080-b5cb-d1a44d062858,1,2,San Bernardino (CA),215,71,Mattison,mattison,Alexander Mattison,5987,Active,#alexandermattison-NFL-MIN-2," 00-0034972",,,,RB,1998-06-19,RB,,RB,nfl,Alexander,4048244,20868,4,13477,,944343,944343,Boise State,61,,MIN,alexander,alexandermattison,31934,,1690554630515,,true,,,0,0,6,0,0,5,4,0,13,0,52,52,0,0,23,21,0,57,52,0,0,2023-07-28T16:28:40.989Z,2023-07-28T16:50:45.164Z
1535,32,8327,da85107c-365c-4d58-90ab-479d97d798b4,1,84,Northwestern (SC),220,74,Patterson,patterson,Cordarrelle Patterson,1535,Active,#cordarrellepatterson-NFL-ATL-84,00-0030578,,,,RB,1991-03-17,RB,,KR,nfl,Cordarrelle,15807,15150,10,8792,,690153,690153,Tennessee,202,,ATL,cordarrelle,cordarrellepatterson,26652,,1687548930255,,true,,,0,0,10,0,0,9,7,0,11,0,162,172,0,0,55,57,0,173,172,0,0,2023-07-28T16:28:35.428Z,2023-07-28T16:50:45.237Z
6955,24,,5fc196a1-2015-49c7-85b2-1adbd2c33cf5,4,24,Rockford Lutheran (IL),219,69,Robinson,robinson,James Robinson,6955,Active,#jamesrobinson-NFL-NYG-24,,,,,RB,1998-08-09,RB,Undisclosed,RB,nfl,James,4052042,21970,3,14660,,,943841,Illinois State,263,,NYG,james,jamesrobinson,33138,,1689969054519,Questionable,true,,,0,0,12,0,0,9,8,0,13,0,187,297,0,0,58,83,0,0,297,0,0,2023-07-28T16:28:43.201Z,2023-07-28T16:50:45.247Z
5000,27,13255,d8d9b161-7ef4-42bf-89b7-7edf806a0ad1,3,22,Central Dauphin East (PA),205,69,Edmonds,edmonds,Chase Edmonds,5000,Active,#chaseedmonds-NFL-TB-22,00-0034681,,,,RB,1996-04-13,RB,,RB,nfl,Chase,3119195,19919,5,12667,,832900,832900,Fordham,269,,TB,chase,chaseedmonds,31104,,1686231314398,,true,,,0,0,11,0,0,0,7,0,5,0,0,231,0,0,0,65,0,280,231,0,0,2023-07-28T16:28:38.858Z,2023-07-28T16:50:39.317Z
8116,24,,8a9a3c7f-57a1-4064-9bda-2c7fad7b5c01,1,35,John L. McClellan (AR),212,71,Strong,strong,Pierre Strong,8116,Active,#pierrestrong-NFL-NE-35,,,,,RB,1998-12-10,RB,,KR,nfl,Pierre,,,1,16102,,,1050335,South Dakota State,231,,NE,pierre,pierrestrong,,,1686771612260,,true,,,0,0,10,0,0,0,7,0,11,0,0,200,0,0,0,63,0,246,200,0,0,2023-07-28T16:28:46.106Z,2023-07-28T16:50:39.210Z
9508,22,,af71f149-7758-40b7-973a-9fe6320cf4f5,3,32,Ponchatoula (LA),200,70,Spears,spears,Tyjae Spears,9508,Active,#tyjaespears-NFL-TEN-32,,,,,RB,2001-06-15,RB,,RB,nfl,Tyjae,,,0,16941,,,1169430,Tulane,162,,TEN,tyjae,tyjaespears,,,1686159358107,,true,,,0,0,11,0,0,9,7,0,7,0,192,221,0,0,60,67,0,192,221,0,0,2023-07-28T16:28:48.760Z,2023-07-28T16:50:45.253Z
6938,24,,74980532-8158-4b56-91db-5053878737b4,1,3,Clinton (MS),217,70,Akers,akers,Cam Akers,6938,Active,#camakers-NFL-LAR-3,,,,,RB,1999-06-22,RB,,RB,nfl,Cam,4240021,21688,3,14383,,,976251,Florida State,60,,LAR,cam,camakers,32722,,1686973235903,,true,,,0,0,5,0,0,5,4,0,10,0,60,48,0,0,25,20,0,54,48,0,0,2023-07-28T16:28:43.160Z,2023-07-28T16:50:45.167Z
6694,27,,f46e812f-14c6-4af8-9316-01a880adebc5,3,25,Immokalee (FL),208,70,Johnson,johnson,D'Ernest Johnson,6694,Active,#dernestjohnson-NFL-JAX-25," 00-0035628",,,,RB,1996-02-27,RB,,RB,nfl,D'Ernest,3139602,21593,4,12678,,839043,839043,South Florida,9999999,,JAX,dernest,dernestjohnson,32608,,1679511629255,,true,,,0,0,12,0,0,0,8,0,9,0,0,277,0,0,0,75,0,304,277,0,0,2023-07-28T16:28:42.448Z,2023-07-28T16:50:39.428Z
5892,26,13978,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,1,5,Mount Healthy (OH),224,71,Montgomery,montgomery,David Montgomery,5892,Active,#davidmontgomery-NFL-DET-5," 00-0035685",,,,RB,1997-06-07,RB,,RB,nfl,David,4035538,20882,4,13556,,946739,946739,Iowa State,79,,DET,david,davidmontgomery,31905,,1690491326960,,true,,,0,0,6,0,0,6,5,0,9,0,74,67,0,0,28,25,0,72,67,0,0,2023-07-28T16:28:40.774Z,2023-07-28T16:50:45.172Z
6845,25,,d8fef424-aa41-4c26-9bce-1265b53cd5e2,1,21,Hallandale (FL),205,69,Moss,moss,Zack Moss,6845,Active,#zackmoss-NFL-IND-21,,,,,RB,1997-12-15,RB,,RB,nfl,Zack,4035676,21784,3,14564,,,913170,Utah,282,,IND,zack,zackmoss,32756,,1673217358778,,true,,,0,0,12,0,0,0,8,0,11,0,0,276,0,0,0,73,0,291,276,0,0,2023-07-28T16:28:42.798Z,2023-07-28T16:50:39.421Z
7588,23,,889dcdc5-3d88-45df-9677-5ad7ff87c011,1,33,Wallace-Rose Hill (NC),220,70,Williams,williams,Javonte Williams,7588,Active,#javontewilliams-NFL-DEN-33,,,,,RB,2000-04-25,RB,,RB,nfl,Javonte,,,2,15306,,,1107881,North Carolina,64,,DEN,javonte,javontewilliams,,,1690481726508,Questionable,true,,,0,0,6,0,0,6,5,0,9,0,78,75,0,0,30,28,0,73,75,0,0,2023-07-28T16:28:44.803Z,2023-07-28T16:50:45.186Z
8041,26,,0cafaac9-20fb-4e5a-9362-158d8a4e7904,4,84,New London-Spicer (MN),240,76,Zylstra,zylstra,Shane Zylstra,8041,Active,#shanezylstra-NFL-DET-84,,,,,TE,1996-11-16,TE,,TE,nfl,Shane,,,2,15701,,,1284247,Minnesota State,9999999,,DET,shane,shanezylstra,,,1681767646549,,true,,,0,0,16,0,0,0,9,0,9,0,0,532,0,0,0,88,0,0,532,0,0,2023-07-28T16:28:45.841Z,2023-07-28T16:50:41.984Z
7720,25,,482c1032-765a-48d3-b46e-b47a809dbee4,1,26,Heritage (TX),210,73,Nwangwu,nwangwu,Kene Nwangwu,7720,Active,#kenenwangwu-NFL-MIN-26,,,,,RB,1998-02-09,RB,,KR,nfl,Kene,,,2,15579,,,946748,Iowa State,435,,MIN,kene,kenenwangwu,,,1690409421958,,true,,,0,0,14,0,0,0,10,0,13,0,0,405,0,0,0,113,0,0,405,0,0,2023-07-28T16:28:44.999Z,2023-07-28T16:50:39.945Z
